State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Location_Query,Latitude,Longitude,Total_Votes,geometry,GiZ,p_value,Anomaly,Anomaly_Label,local_moran_I,p_value_moran,z_score_moran,LM_std,GO_abs,IF_indicator,composite_outlier_score,APC_Percentage,LP_Percentage,PDP_Percentage,NNPP_Percentage
OSUN,ATAKUMOSA EAST,IWARA,29-01-01-001,TOWN HALL IWARA,181,942,True,-1,False,False,False,False,UNKNOWN,44,273,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95932/result_37821_1677499309_thumb.jpg,"TOWN HALL IWARA, IWARA, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,317.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,13.880126182965299,86.1198738170347,0.0,0.0
OSUN,ATAKUMOSA EAST,IWARA,29-01-01-003,"L.A. SCHOOL, IWIKUN",245,881,True,-1,False,False,False,False,UNKNOWN,40,11,175,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95934/result_37823_1677535396_thumb.jpg,"L.A. SCHOOL, IWIKUN, IWARA, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,227.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,17.62114537444934,4.845814977973569,77.09251101321586,0.4405286343612335
OSUN,ATAKUMOSA EAST,IWARA,29-01-01-004,"METHODIST PRY. SCHOOL, AYETORO",117,308,True,-1,False,False,False,False,UNKNOWN,14,3,99,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95935/result_37824_1677593452.jpg,"METHODIST PRY. SCHOOL, AYETORO, IWARA, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,117.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,11.965811965811966,2.564102564102564,84.61538461538461,0.8547008547008548
OSUN,ATAKUMOSA EAST,IWARA,29-01-01-007,OPEN SPACE ODO-IWARA,187,538,True,-1,False,False,False,False,UNKNOWN,25,4,155,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3704/ward/24389/pu/97039/97039-1677489791.pdf,"OPEN SPACE ODO-IWARA, IWARA, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,184.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,13.586956521739129,2.1739130434782608,84.23913043478261,0.0
OSUN,ATAKUMOSA EAST,IGANGAN,29-01-02-001,"N.U.D PRY. SCHOL, IGANGAN",187,558,True,-1,False,False,False,False,UNKNOWN,22,0,161,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/001/001-1677366712.pdf,"N.U.D PRY. SCHOL, IGANGAN, IGANGAN, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,183.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,12.021857923497267,0.0,87.97814207650273,0.0
OSUN,ATAKUMOSA EAST,IGANGAN,29-01-02-003,"APOSTOLIC PRY. SCHOOL, OKO-AGO",204,724,True,-1,False,True,False,False,UNKNOWN,3,199,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/003/003-1677367111.pdf,"APOSTOLIC PRY. SCHOOL, OKO-AGO, IGANGAN, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,202.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,1.4851485148514851,98.51485148514851,0.0,0.0
OSUN,ATAKUMOSA EAST,IGANGAN,29-01-02-005,OPEN SPACE AJUMOBI,155,449,True,-1,False,False,False,False,UNKNOWN,4,1,148,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/005/005-1677370687.pdf,"OPEN SPACE AJUMOBI, IGANGAN, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,153.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,2.6143790849673203,0.6535947712418301,96.73202614379085,0.0
OSUN,ATAKUMOSA EAST,IPOLE,29-01-03-001,"TOWN HALL, IPOLE",292,787,True,-1,True,False,False,False,UNKNOWN,123,1,152,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/001/001-1677362071.pdf,"TOWN HALL, IPOLE, IPOLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,276.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,44.565217391304344,0.36231884057971014,55.072463768115945,0.0
OSUN,ATAKUMOSA EAST,IPOLE,29-01-03-002,TOWN HALL ODO IJESA,225,909,True,-1,False,False,False,False,UNKNOWN,113,5,98,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/002/002-1677361098.pdf,"TOWN HALL ODO IJESA, IPOLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,216.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,52.31481481481482,2.314814814814815,45.370370370370374,0.0
OSUN,ATAKUMOSA EAST,IPOLE,29-01-03-003,ST. ANDREW ISE-IJESA,243,565,True,-1,False,True,False,False,UNKNOWN,84,3,129,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/003/003-1677363858.pdf,"ST. ANDREW ISE-IJESA, IPOLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,216.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,38.88888888888889,1.3888888888888888,59.72222222222222,0.0
OSUN,ATAKUMOSA EAST,IPOLE,29-01-03-004,"L.A. SCHOOL, IMOGBARA",206,478,True,-1,False,True,False,False,UNKNOWN,88,2,104,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/004/004-1677396946.pdf,"L.A. SCHOOL, IMOGBARA, IPOLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,194.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,45.36082474226804,1.0309278350515463,53.608247422680414,0.0
OSUN,ATAKUMOSA EAST,IPOLE,29-01-03-005,OPEN SPACE IROGBO/IJEMBA,200,613,True,-1,True,True,False,False,UNKNOWN,75,0,105,4,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/005/005-1677363305.pdf,"OPEN SPACE IROGBO/IJEMBA, IPOLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,184.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,40.76086956521739,0.0,57.065217391304344,2.1739130434782608
OSUN,ATAKUMOSA EAST,IPOLE,29-01-03-006,"ST. JOHN PRY. SCHOOL, IDADO",253,574,True,-1,True,False,False,False,UNKNOWN,132,9,99,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/03/pu/006/006-1677363065.pdf,"ST. JOHN PRY. SCHOOL, IDADO, IPOLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,240.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,55.00000000000001,3.75,41.25,0.0
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-002,TOWN HALL IPERINDO II,228,960,True,-1,False,False,False,False,UNKNOWN,83,1,136,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95952/result_37845_1677600453_thumb.jpg,"TOWN HALL IPERINDO II, IPERINDO, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,220.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,37.72727272727273,0.45454545454545453,61.81818181818181,0.0
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-003,"TEMIDIRE GRAMMAR SCHOOL, IPERINDO",222,750,True,-1,False,False,False,False,UNKNOWN,75,3,141,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95953/result_37846_1677589275_thumb.jpg,"TEMIDIRE GRAMMAR SCHOOL, IPERINDO, IPERINDO, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,219.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,34.24657534246575,1.36986301369863,64.38356164383562,0.0
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-004,MATT. CENT AGO ISEGUN,194,532,True,-1,False,False,False,False,UNKNOWN,16,0,176,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95954/result_37847_1677596401_thumb.jpg,"MATT. CENT AGO ISEGUN, IPERINDO, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,192.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,8.333333333333332,0.0,91.66666666666666,0.0
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-006,"COMM. PRY. SCHOOL, KAJOLA",145,731,True,-1,False,False,False,False,UNKNOWN,24,1,120,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3704/ward/24392/pu/97057/97057-1677581112.pdf,"COMM. PRY. SCHOOL, KAJOLA, IPERINDO, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,145.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,16.551724137931036,0.6896551724137931,82.75862068965517,0.0
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-007,"CENT. PRY. SCHOOL, AASA",252,724,True,-1,False,True,False,False,UNKNOWN,2,0,246,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95957/result_37850_1677589766_thumb.jpg,"CENT. PRY. SCHOOL, AASA, IPERINDO, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,248.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,0.8064516129032258,0.0,99.19354838709677,0.0
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-008,OPEN SPACE AYENI/TEMIDIRE,95,359,True,-1,False,False,False,False,UNKNOWN,22,1,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/008/008-1677370358.pdf,"OPEN SPACE AYENI/TEMIDIRE, IPERINDO, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,95.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,23.157894736842106,1.0526315789473684,75.78947368421053,0.0
OSUN,ATAKUMOSA EAST,ETI-ONI,29-01-05-001,ETI ONI OPEN SPACE,114,536,True,-1,False,False,False,False,UNKNOWN,5,1,106,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/001/001-1677368853.pdf,"ETI ONI OPEN SPACE, ETI-ONI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,112.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,4.464285714285714,0.8928571428571428,94.64285714285714,0.0
OSUN,ATAKUMOSA EAST,ETI-ONI,29-01-05-002,"L.A. PRY. SCHOOL, ALADODO",132,490,True,-1,False,False,False,False,UNKNOWN,1,3,125,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/002/002-1677370229.pdf,"L.A. PRY. SCHOOL, ALADODO, ETI-ONI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,129.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,0.7751937984496124,2.3255813953488373,96.89922480620154,0.0
OSUN,ATAKUMOSA EAST,ETI-ONI,29-01-05-003,"ANG. PRY. SCHOOL, ALARERE",174,724,True,-1,False,False,False,False,UNKNOWN,7,0,165,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/003/003-1677371308.pdf,"ANG. PRY. SCHOOL, ALARERE, ETI-ONI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,172.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,4.069767441860465,0.0,95.93023255813954,0.0
OSUN,ATAKUMOSA EAST,ETI-ONI,29-01-05-004,COURT HALL ITAPA,249,815,True,-1,False,False,False,False,UNKNOWN,6,0,238,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/004/004-1677370933.pdf,"COURT HALL ITAPA, ETI-ONI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,244.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,2.459016393442623,0.0,97.54098360655738,0.0
OSUN,ATAKUMOSA EAST,ETI-ONI,29-01-05-005,"MATERNITY CENTRE, ILORO",196,673,True,-1,False,False,False,False,UNKNOWN,81,0,113,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/005/005-1677371731.pdf,"MATERNITY CENTRE, ILORO, ETI-ONI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,194.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,41.75257731958763,0.0,58.24742268041238,0.0
OSUN,ATAKUMOSA EAST,ETI-ONI,29-01-05-006,OPEN SPACE TEMIDIRE I,170,628,True,-1,False,False,False,False,UNKNOWN,7,0,157,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/006/006-1677372090.pdf,"OPEN SPACE TEMIDIRE I, ETI-ONI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,164.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,4.2682926829268295,0.0,95.73170731707317,0.0
OSUN,ATAKUMOSA EAST,ETI-ONI,29-01-05-007,"OPEN SPACE, TEMIDIRE II",171,554,True,-1,False,False,False,False,UNKNOWN,4,0,162,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/007/007-1677369401.pdf,"OPEN SPACE, TEMIDIRE II, ETI-ONI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,166.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,2.4096385542168677,0.0,97.59036144578313,0.0
OSUN,ATAKUMOSA EAST,AYEGUNLE,29-01-06-002,"L.A. PRY. SCHOOL, AJIDO",221,667,True,-1,False,False,False,False,UNKNOWN,71,0,144,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3704/ward/24394/pu/97068/97068-1677521849.pdf,"L.A. PRY. SCHOOL, AJIDO, AYEGUNLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,215.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,33.02325581395349,0.0,66.97674418604652,0.0
OSUN,ATAKUMOSA EAST,AYEGUNLE,29-01-06-004,C.A.C. PRY. SCHOOL AKANNI,84,379,True,-1,False,False,False,False,UNKNOWN,3,0,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/004/004-1677363161.pdf,"C.A.C. PRY. SCHOOL AKANNI, AYEGUNLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,81.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,3.7037037037037033,0.0,96.29629629629629,0.0
OSUN,ATAKUMOSA EAST,AYEGUNLE,29-01-06-006,ITAMERIN,95,400,True,-1,True,False,False,False,UNKNOWN,29,0,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/006/006-1677423651.pdf,"ITAMERIN, AYEGUNLE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,89.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,32.58426966292135,0.0,67.41573033707866,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-003,SOKOTO I,213,591,True,-1,False,False,False,False,UNKNOWN,80,2,130,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/003/003-1677366589.pdf,"SOKOTO I, FOREST RESERVE  1, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,212.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,37.735849056603776,0.9433962264150944,61.32075471698113,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-005,SOKOTO S.B OJO,143,312,True,-1,False,False,False,False,UNKNOWN,68,0,75,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/005/005-1677365274.pdf,"SOKOTO S.B OJO, FOREST RESERVE  1, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,143.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,47.55244755244755,0.0,52.44755244755245,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-006,SOKOTO S.B OJO,143,312,True,-1,False,False,False,False,UNKNOWN,155,3,102,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/005/005-1677365274.pdf,"SOKOTO S.B OJO, FOREST RESERVE  1, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,260.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,59.61538461538461,1.153846153846154,39.23076923076923,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-007,OWADA,70,170,True,-1,False,False,False,False,UNKNOWN,34,1,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/007/007-1677367229.pdf,"OWADA, FOREST RESERVE  1, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,69.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,49.275362318840585,1.4492753623188406,49.275362318840585,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-002,GRAMMAR SCHOOL ALAKA,252,619,True,-1,False,False,False,False,UNKNOWN,153,0,95,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/002/002-1677364614.pdf,"GRAMMAR SCHOOL ALAKA, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,248.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,61.693548387096776,0.0,38.306451612903224,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-003,L.A. SCHOOL LABOSIPO,215,579,True,-1,False,False,False,False,UNKNOWN,122,0,92,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/003/003-1677363036.pdf,"L.A. SCHOOL LABOSIPO, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,214.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,57.009345794392516,0.0,42.99065420560748,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-004,TIMOLAJA AROWOJOBE,235,607,True,-1,False,False,False,False,UNKNOWN,76,0,151,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/004/004-1677367605.pdf,"TIMOLAJA AROWOJOBE, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,227.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,33.480176211453745,0.0,66.51982378854625,0.0
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-005,L.A. SCHOOL AREWA,131,319,True,-1,False,False,False,False,UNKNOWN,56,1,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/005/005-1677383618.pdf,"L.A. SCHOOL AREWA, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,129.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,43.41085271317829,0.7751937984496124,55.81395348837209,0.0
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-004,AGBON JEGEDE,157,589,True,-1,False,False,False,False,UNKNOWN,3,0,149,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/004/004-1677361654.pdf,"AGBON JEGEDE, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,152.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,1.9736842105263157,0.0,98.02631578947368,0.0
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-005,"SURAJU PRY. SCHOOL, ERINSEBIJA",109,380,True,-1,False,False,False,False,UNKNOWN,4,0,103,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/005/005-1677362122.pdf,"SURAJU PRY. SCHOOL, ERINSEBIJA, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,108.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,3.7037037037037033,0.0,95.37037037037037,0.9259259259259258
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-006,COMM. PRY. SCHOOL OMI-ODO,88,229,True,-1,False,False,False,False,UNKNOWN,7,0,80,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/006/006-1677361775.pdf,"COMM. PRY. SCHOOL OMI-ODO, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,87.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,8.045977011494253,0.0,91.95402298850574,0.0
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-008,EHIN-OKE,77,208,True,-1,False,False,False,False,UNKNOWN,5,0,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/008/008-1677361607.pdf,"EHIN-OKE, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,77.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,6.493506493506493,0.0,93.5064935064935,0.0
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-002,"ST. JOHN'S PRY SCHOOL, ERINBURO",173,602,True,-1,False,False,False,False,UNKNOWN,6,2,165,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/002/002-1677367698.pdf,"ST. JOHN'S PRY SCHOOL, ERINBURO, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,173.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,3.4682080924855487,1.1560693641618496,95.37572254335261,0.0
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-003,L.A. PRY SCHOOL AYINRIN ADEDEJI I,140,552,True,-1,False,False,False,False,UNKNOWN,13,0,127,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/003/003-1677367809.pdf,"L.A. PRY SCHOOL AYINRIN ADEDEJI I, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,140.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,9.285714285714286,0.0,90.71428571428571,0.0
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-004,OPEN SPACE OLOWORU OWODE,75,315,True,-1,False,False,False,False,UNKNOWN,8,0,65,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/004/004-1677370032.pdf,"OPEN SPACE OLOWORU OWODE, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.540713,4.81912,73.0,POINT (4.81912 7.540713),0.1726710084770691,0.0001,1,Normal,-0.0,0.001,0.0,0.1575179868777106,0.1726710084770691,0,0.3301889953547798,10.95890410958904,0.0,89.04109589041096,0.0
